title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
Psychic Force,PlayStation,5.0,1997,4,29,8664,Fighting,Acclaim Entertainment,0.01,0.01,0.13,0.01,0.16,,,,
The Lost World: Jurassic Park,PlayStation,5.0,1997,8,26,2037,Action,Electronic Arts,0.57,0.39,0.0,0.07,1.02,,,,
NFL GameDay 98,PlayStation,8.8,1997,8,26,1076,Sports,Sony Computer Entertainment,1.58,0.06,0.0,0.04,1.68,,,,
GoldenEye 007,Nintendo 64,9.7,1997,8,25,85,Shooter,Nintendo,5.8,2.01,0.13,0.15,8.09,,,,
Ace Combat 2,PlayStation,9.0,1997,8,22,2341,Simulation,Sony Computer Entertainment,0.16,0.11,0.56,0.06,0.89,83,10,8.2,22
Tetrisphere,Nintendo 64,8.0,1997,8,13,5208,Puzzle,Nintendo,0.29,0.06,0.0,0.0,0.36,,,,
Porsche Challenge,PlayStation,8.0,1997,8,5,11060,Racing,Sony Computer Entertainment,0.05,0.03,0.0,0.01,0.09,,,,
Lethal Enforcers I & II,PlayStation,4.0,1997,8,5,14478,Shooter,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03,,,,
VMX Racing,PlayStation,5.0,1997,7,25,6112,Racing,Playmates,0.16,0.11,0.0,0.02,0.28,,,,
Duke Nukem 64,Nintendo 64,8.0,1997,11,14,4454,Shooter,GT Interactive,0.35,0.08,0.0,0.01,0.44,,,,
Jet Moto 2,PlayStation,7.0,1997,11,12,884,Racing,Sony Computer Entertainment,1.41,0.42,0.03,0.07,1.94,,,,
Cool Boarders 2,PlayStation,7.2,1997,11,11,717,Sports,UEP Systems,1.52,0.46,0.2,0.08,2.25,,,,
Time Crisis,PlayStation,8.0,1997,11,11,1079,Shooter,Namco Bandai Games,0.38,0.87,0.33,0.1,1.68,,,,
Maximum Force,PlayStation,5.0,1997,9,25,10178,Shooter,GT Interactive,0.06,0.04,0.0,0.01,0.11,,,,
Treasures of the Deep,PlayStation,8.0,1997,9,24,7995,Action,Namco Bandai Games,0.1,0.07,0.0,0.01,0.19,,,,
Discworld II: Mortality Bytes!,PlayStation,6.0,1997,9,24,15763,Adventure,Psygnosis,0.01,0.01,0.0,0.0,0.02,,,,
Nuclear Strike,PlayStation,7.6,1997,9,24,1688,Simulation,Electronic Arts,0.66,0.45,0.0,0.08,1.19,,,,
NASCAR 98,PlayStation,8.0,1997,9,23,1234,Racing,Electronic Arts,1.43,0.05,0.0,0.04,1.52,,,,
Herc's Adventures,PlayStation,6.0,1997,7,18,13829,Action,Virgin Interactive,0.02,0.01,0.0,0.0,0.04,,,,
Syndicate Wars,PlayStation,5.0,1997,7,16,13826,Strategy,Electronic Arts,0.02,0.01,0.0,0.0,0.04,,,,
Dark Rift,Nintendo 64,5.4,1997,7,10,8866,Fighting,Vic Tokai,0.12,0.03,0.0,0.0,0.15,,,,
Darklight Conflict,PlayStation,7.0,1997,6,30,13914,Simulation,Electronic Arts,0.02,0.01,0.0,0.0,0.04,,,,
Dynasty Warriors,PlayStation,7.8,1997,6,27,6277,Action,Tecmo Koei,0.09,0.06,0.11,0.02,0.27,,,,
F1 Pole Position 64,Nintendo 64,4.1,1997,10,24,6691,Racing,Ubisoft,0.11,0.13,0.0,0.01,0.25,,,,
Madden Football 64,Nintendo 64,7.8,1997,10,24,2421,Sports,Electronic Arts,0.81,0.04,0.0,0.01,0.86,,,,
San Francisco Rush: Extreme Racing,PlayStation,5.0,1998,4,2,4986,Racing,GT Interactive,0.21,0.15,0.0,0.03,0.38,,,,
Judge Dredd,PlayStation,2.0,1998,4,1,12939,Platform,Gremlin Interactive Ltd,0.03,0.02,0.0,0.0,0.05,,,,
San Francisco Rush: Extreme Racing,Nintendo 64,8.9,1997,11,7,2744,Racing,GT Interactive,0.63,0.11,0.0,0.01,0.75,,,,
Mass Destruction,PlayStation,7.0,1997,11,5,10084,Shooter,BMG Interactive Entertainment,0.06,0.04,0.0,0.01,0.11,,,,
Need for Speed: V-Rally,PlayStation,8.0,1997,11,5,2386,Racing,Infogrames,0.43,0.29,0.09,0.06,0.87,,,,
Crash Bandicoot 2: Cortex Strikes Back,PlayStation,8.5,1997,11,4,96,Platform,Sony Computer Entertainment,3.78,2.17,1.31,0.31,7.58,,,,
Colony Wars,PlayStation,9.3,1997,11,4,4594,Simulation,Psygnosis,0.24,0.16,0.0,0.03,0.42,91,12,7.8,12
Frogger,PlayStation,2.0,1997,11,3,279,Action,Hasbro Interactive,3.79,0.27,0.0,0.11,4.16,,,,
Moto Racer,PlayStation,7.5,1997,11,3,2570,Racing,Electronic Arts,0.45,0.3,0.0,0.05,0.8,,,,
Shadow Master,PlayStation,4.0,1998,2,25,10771,Adventure,Psygnosis,0.05,0.04,0.0,0.01,0.1,,,,
Oddworld: Abe's Oddysee,PlayStation,7.5,1997,9,22,1606,Platform,GT Interactive,0.75,0.44,0.0,0.06,1.24,85,10,9,96
Poy Poy,PlayStation,8.0,1997,9,18,14789,Action,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.03,,,,
Bottom of the 9th '97,PlayStation,6.0,1997,9,18,15077,Sports,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.02,,,,
RayStorm,PlayStation,7.5,1997,9,11,12031,Shooter,Sony Computer Entertainment,0.04,0.03,0.0,0.0,0.07,79,7,7.8,4
Hexen,Nintendo 64,3.7,1997,6,26,7861,Shooter,GT Interactive,0.15,0.04,0.0,0.0,0.19,,,,
Battle Arena Toshinden 3,PlayStation,6.3,1997,6,25,6412,Fighting,Sony Computer Entertainment,0.06,0.04,0.14,0.02,0.27,,,,
Mortal Kombat Mythologies: Sub-Zero,Nintendo 64,3.0,1997,12,8,4831,Fighting,Midway Games,0.32,0.07,0.0,0.0,0.4,,,,
Automobili Lamborghini,Nintendo 64,7.0,1997,12,3,4189,Racing,Titus,0.28,0.17,0.0,0.01,0.47,,,,
Armored Core,PlayStation,8.0,1997,10,22,4736,Simulation,Sony Computer Entertainment,0.13,0.09,0.16,0.03,0.41,,,,
ClayFighter 63 1/3,Nintendo 64,3.7,1997,10,21,7413,Fighting,Interplay,0.17,0.04,0.0,0.0,0.21,,,,
Bushido Blade,PlayStation,8.7,1997,10,17,1749,Fighting,Sony Computer Entertainment,0.39,0.27,0.43,0.08,1.16,83,13,7.9,16
Diablo,PlayStation,7.5,1998,3,27,3446,Role-Playing,Electronic Arts,0.29,0.19,0.07,0.04,0.58,,,,
Dead or Alive,PlayStation,8.5,1998,3,27,6190,Fighting,Sony Computer Entertainment,0.09,0.06,0.1,0.02,0.28,84,10,8.6,18
Speed Racer,PlayStation,5.0,1998,3,27,12242,Racing,Tomy Corporation,0.04,0.02,0.0,0.0,0.07,,,,
Rascal,PlayStation,2.0,1998,3,25,4586,Action,Psygnosis,0.24,0.16,0.0,0.03,0.42,,,,
Quake,Nintendo 64,8.0,1998,3,24,7866,Shooter,GT Interactive,0.15,0.04,0.0,0.0,0.19,,,,
Snowboard Kids,Nintendo 64,8.0,1998,3,16,7626,Sports,Atlus,0.16,0.04,0.0,0.0,0.2,,,,
Test Drive 4,PlayStation,7.0,1997,11,3,1665,Racing,Electronic Arts,0.67,0.46,0.0,0.08,1.21,,,,
Fighting Force,PlayStation,5.5,1997,11,3,1494,Fighting,Eidos Interactive,0.73,0.5,0.0,0.09,1.32,,,,
Reel Fishing,PlayStation,6.0,1997,10,30,1591,Sports,Natsume,0.99,0.13,0.1,0.04,1.25,,,,
Command & Conquer: Red Alert,PlayStation,8.0,1997,10,28,4727,Strategy,Virgin Interactive,0.23,0.16,0.0,0.03,0.41,,,,
Street Fighter EX Plus Alpha,PlayStation,8.3,1997,10,26,2748,Fighting,Virgin Interactive,0.28,0.19,0.23,0.05,0.75,,,,
Nightmare Creatures,PlayStation,7.8,1997,10,26,3187,Action,Sony Computer Entertainment,0.35,0.24,0.0,0.04,0.63,,,,
Nagano Winter Olympics '98,PlayStation,3.0,1998,1,30,9422,Sports,Konami Digital Entertainment,0.07,0.05,0.0,0.01,0.13,,,,
Fighters Destiny,Nintendo 64,8.0,1998,1,27,8583,Fighting,Ocean,0.13,0.03,0.0,0.0,0.16,,,,
Felony 11-79,PlayStation,7.0,1997,9,10,10259,Racing,ASCII Entertainment,0.06,0.04,0.0,0.01,0.11,,,,
Final Fantasy VII,PlayStation,9.5,1997,9,3,67,Role-Playing,Sony Computer Entertainment,3.01,2.47,3.28,0.96,9.72,92,20,9.2,1282
International Superstar Soccer 64,Nintendo 64,9.0,1997,9,3,3363,Sports,Konami Digital Entertainment,0.09,0.26,0.23,0.02,0.6,,,,
The Incredible Hulk: The Pantheon Saga,PlayStation,5.0,1997,9,2,8699,Action,Eidos Interactive,0.09,0.06,0.0,0.01,0.16,,,,
Duke Nukem: Total Meltdown,PlayStation,7.0,1997,12,2,3311,Shooter,GT Interactive,0.34,0.23,0.0,0.04,0.61,,,,
Bomberman 64,Nintendo 64,7.6,1997,12,2,2003,Puzzle,Hudson Soft,0.5,0.2,0.31,0.03,1.04,,,,
AeroFighters Assault,Nintendo 64,5.0,1997,12,1,7863,Action,Video System,0.15,0.04,0.0,0.0,0.19,,,,
Ghost in the Shell,PlayStation,8.0,1997,12,1,10661,Simulation,Sony Computer Entertainment,0.06,0.04,0.0,0.01,0.1,,,,
Diddy Kong Racing,Nintendo 64,8.4,1997,11,24,214,Racing,Nintendo,2.91,0.99,0.89,0.1,4.88,,,,
G-Police,PlayStation,8.0,1997,10,16,6818,Action,Psygnosis,0.13,0.09,0.0,0.02,0.24,,,,
Clock Tower,PlayStation,5.5,1997,10,13,3761,Adventure,ASCII Entertainment,0.07,0.05,0.38,0.03,0.53,,,,
Bravo Air Race,PlayStation,4.0,1997,10,9,9132,Racing,THQ,0.08,0.05,0.0,0.01,0.14,,,,
Mace: The Dark Age,Nintendo 64,7.1,1997,10,3,7862,Fighting,GT Interactive,0.15,0.04,0.0,0.0,0.19,,,,
Top Gear Rally,Nintendo 64,8.4,1997,10,3,4829,Racing,Kemco,0.32,0.07,0.0,0.0,0.4,,,,
Yoshi's Story,Nintendo 64,7.0,1998,3,11,511,Platform,Nintendo,1.29,0.53,0.98,0.05,2.85,,,,
Klonoa: Door to Phantomile,PlayStation,8.0,1998,3,11,8053,Platform,Sony Computer Entertainment,0.0,0.0,0.17,0.01,0.18,,,,
Ray Tracers,PlayStation,7.0,1998,3,10,12303,Racing,Sony Computer Entertainment,0.04,0.02,0.0,0.0,0.06,,,,
Bloody Roar,PlayStation,8.0,1998,3,5,4895,Fighting,Virgin Interactive,0.22,0.15,0.0,0.03,0.39,,,,
X-Men: Children of the Atom,PlayStation,3.5,1998,3,3,10533,Fighting,Acclaim Entertainment,0.06,0.04,0.0,0.01,0.1,,,,
Extreme-G,Nintendo 64,7.9,1997,10,24,3414,Racing,Acclaim Entertainment,0.47,0.11,0.0,0.01,0.59,,,,
Final Fantasy Tactics,PlayStation,8.5,1998,1,27,631,Role-Playing,SquareSoft,0.93,0.12,1.34,0.06,2.45,83,12,8.2,190
Auto Destruct,PlayStation,6.0,1998,1,21,11618,Action,Electronic Arts,0.04,0.03,0.0,0.01,0.08,,,,
Riven: The Sequel to Myst,PlayStation,7.0,1998,1,19,5661,Adventure,Acclaim Entertainment,0.18,0.12,0.0,0.02,0.32,83,12,,
WCW Nitro,PlayStation,7.0,1998,1,16,919,Fighting,THQ,1.42,0.36,0.03,0.07,1.88,,,,
Micro Machines V3,PlayStation,8.7,1998,1,9,10677,Racing,Codemasters,0.06,0.04,0.0,0.01,0.1,,,,
Fantastic Four,PlayStation,1.0,1997,8,29,12053,Action,Acclaim Entertainment,0.04,0.03,0.0,0.0,0.07,,,,
MDK,PlayStation,8.0,1997,11,21,7599,Shooter,Interplay,0.11,0.08,0.0,0.01,0.2,,,,
Star Wars: Masters of Teras Kasi,PlayStation,4.0,1997,11,19,2977,Action,LucasArts,0.38,0.26,0.0,0.04,0.68,,,,
Courier Crisis,PlayStation,3.0,1997,11,19,8720,Racing,BMG Interactive Entertainment,0.09,0.06,0.0,0.01,0.15,,,,
Monster Rancher,PlayStation,9.0,1997,11,19,2052,Simulation,Tecmo Koei,0.12,0.08,0.74,0.07,1.01,86,5,8.3,10
Castlevania: Symphony of the Night,PlayStation,9.0,1997,10,2,1553,Platform,Konami Digital Entertainment,0.58,0.4,0.21,0.08,1.27,93,12,9.4,358
Mischief Makers,Nintendo 64,6.2,1997,10,1,4534,Platform,Nintendo,0.25,0.06,0.07,0.06,0.43,,,,
Croc: Legend of the Gobbos,PlayStation,8.0,1997,10,1,360,Platform,Fox Interactive,1.57,1.79,0.0,0.2,3.56,,,,
Mortal Kombat Mythologies: Sub-Zero,PlayStation,3.5,1997,10,1,2984,Fighting,GT Interactive,0.38,0.26,0.0,0.04,0.68,,,,
Mega Man X4,PlayStation,7.0,1997,9,30,1998,Action,Virgin Interactive,0.45,0.3,0.22,0.07,1.04,,,,
Marvel Super Heroes,PlayStation,7.0,1997,9,30,5379,Fighting,Virgin Interactive,0.19,0.13,0.0,0.02,0.34,,,,
Wayne Gretzky's 3D Hockey '98,Nintendo 64,5.8,1998,2,25,6693,Sports,Midway Games,0.23,0.02,0.0,0.0,0.25,,,,
Alundra,PlayStation,8.5,1998,1,8,7093,Role-Playing,Psygnosis,0.13,0.09,0.0,0.01,0.23,86,9,9,41
Robotron 64,Nintendo 64,6.9,1998,1,5,11051,Shooter,GT Interactive,0.07,0.02,0.0,0.0,0.09,,,,
Street Fighter Collection,PlayStation,7.0,1997,12,18,10797,Fighting,Capcom,0.0,0.0,0.09,0.01,0.1,,,,
Chameleon Twist,Nintendo 64,6.5,1997,12,15,10221,Platform,Sunsoft,0.09,0.02,0.0,0.0,0.11,,,,
Critical Depth,PlayStation,5.0,1997,11,18,7077,Action,GT Interactive,0.13,0.09,0.0,0.01,0.23,,,,
Intelligent Qube,PlayStation,8.0,1997,11,17,1637,Puzzle,Sony Computer Entertainment,0.13,0.07,1.0,0.02,1.22,,,,
Jersey Devil,PlayStation,5.0,1998,6,17,7129,Platform,Ocean,0.13,0.09,0.0,0.01,0.23,,,,
Wetrix,Nintendo 64,8.4,1998,6,15,11480,Puzzle,Ocean,0.06,0.02,0.0,0.0,0.08,,,,
Soviet Strike,PlayStation,8.0,1998,6,12,1720,Simulation,Electronic Arts,0.65,0.44,0.0,0.08,1.17,,,,
X-Men vs. Street Fighter,PlayStation,6.0,1998,6,11,4668,Fighting,Capcom,0.16,0.11,0.12,0.03,0.42,,,,
Quest 64,Nintendo 64,5.9,1998,6,11,4190,Role-Playing,Konami Digital Entertainment,0.38,0.08,0.0,0.01,0.47,,,,
Road Rash 3D,PlayStation,5.0,1998,6,11,1598,Racing,Electronic Arts,1.05,0.16,0.0,0.04,1.25,,,,
Vigilante 8,PlayStation,8.0,1998,6,4,1624,Racing,Activision,0.68,0.47,0.0,0.08,1.23,,,,
Bust-A-Move 2 Arcade Edition,Nintendo 64,8.0,1998,5,22,11477,Puzzle,Acclaim Entertainment,0.06,0.02,0.0,0.0,0.08,,,,
Aero Gauge,Nintendo 64,5.2,1998,5,21,11983,Racing,ASCII Entertainment,0.06,0.01,0.0,0.0,0.07,,,,
World Cup 98,Nintendo 64,8.8,1998,5,20,3468,Sports,Electronic Arts,0.14,0.4,0.0,0.04,0.58,,,,
Breath of Fire III,PlayStation,7.5,1998,5,15,2058,Role-Playing,Capcom,0.29,0.19,0.46,0.07,1.0,,,,
Hot Shots Golf,PlayStation,8.0,1998,5,7,528,Sports,Sony Computer Entertainment,0.29,0.2,2.13,0.18,2.79,,,,
Kobe Bryant in NBA Courtside,Nintendo 64,7.8,1998,4,27,1696,Sports,Nintendo,1.02,0.13,0.04,0.01,1.19,,,,
Theme Hospital,PlayStation,7.0,1998,4,15,11219,Strategy,Electronic Arts,0.03,0.02,0.03,0.01,0.09,,,,
Blasto,PlayStation,5.0,1998,4,14,5267,Action,Sony Computer Entertainment,0.2,0.13,0.0,0.02,0.35,,,,
Point Blank,PlayStation,8.0,1998,4,13,5408,Shooter,Sony Computer Entertainment,0.05,0.03,0.23,0.02,0.34,,,,
Deathtrap Dungeon,PlayStation,5.0,1998,4,3,5459,Action,Eidos Interactive,0.19,0.13,0.0,0.02,0.33,,,,
Batman & Robin,PlayStation,5.0,1998,8,11,10217,Action,Acclaim Entertainment,0.06,0.04,0.0,0.01,0.11,,,,
F-1 World Grand Prix,Nintendo 64,8.3,1998,7,27,1154,Racing,Video System,0.46,0.96,0.09,0.08,1.6,,,,
Mission: Impossible,Nintendo 64,6.6,1998,7,20,1730,Action,Ocean,0.74,0.38,0.02,0.03,1.17,,,,
NFL Xtreme,PlayStation,5.0,1998,7,15,2960,Sports,Sony Computer Entertainment,0.38,0.26,0.0,0.05,0.69,,,,
Forsaken,PlayStation,8.0,1998,7,13,6889,Shooter,Acclaim Entertainment,0.13,0.09,0.0,0.02,0.24,,,,
Grand Theft Auto,PlayStation,6.0,1998,7,10,686,Action,Take-Two Interactive,0.79,1.35,0.04,0.14,2.32,,,,
Crime Killer,PlayStation,5.0,1998,7,2,9914,Racing,Interplay,0.07,0.04,0.0,0.01,0.12,,,,
Banjo-Kazooie,Nintendo 64,9.6,1998,6,30,342,Platform,Nintendo,1.87,1.13,0.55,0.1,3.65,,,,
Mortal Kombat 4,Nintendo 64,8.8,1998,6,24,2801,Fighting,GT Interactive,0.55,0.17,0.0,0.01,0.73,,,,
Mortal Kombat 4,PlayStation,8.0,1998,6,24,1309,Fighting,GT Interactive,0.81,0.55,0.0,0.1,1.46,,,,
N2O: Nitrous Oxide,PlayStation,8.0,1998,6,18,8524,Racing,Gremlin Interactive Ltd,0.09,0.06,0.0,0.01,0.16,,,,
Chopper Attack,Nintendo 64,5.6,1998,6,17,10223,Action,GT Interactive,0.09,0.02,0.0,0.0,0.11,,,,
C: The Contra Adventure,PlayStation,1.0,1998,9,16,12224,Shooter,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.07,,,,
Mega Man Legends,PlayStation,8.4,1998,9,15,2494,Adventure,Capcom,0.39,0.26,0.12,0.05,0.83,,,,
Parasite Eve,PlayStation,7.4,1998,9,14,787,Role-Playing,SquareSoft,0.94,0.07,1.05,0.04,2.1,81,17,8.9,89
Rally Cross 2,PlayStation,7.5,1998,11,3,5336,Racing,989 Studios,0.19,0.13,0.0,0.02,0.35,,,,
Virtual Chess 64,Nintendo 64,7.7,1998,6,17,12512,Misc,Titus,0.05,0.01,0.0,0.0,0.06,,,,
Metal Gear Solid,PlayStation,9.8,1998,10,21,146,Action,Konami Digital Entertainment,3.18,1.83,0.78,0.24,6.03,94,20,9.4,918
NASCAR 99,Nintendo 64,7.0,1998,10,21,2114,Racing,Electronic Arts,0.94,0.04,0.0,0.01,0.98,,,,
Kagero: Deception II,PlayStation,8.5,1998,10,20,5992,Strategy,Virgin Interactive,0.03,0.02,0.22,0.02,0.29,,,,
Xenogears,PlayStation,9.5,1998,10,20,1299,Role-Playing,SquareSoft,0.29,0.19,0.89,0.1,1.46,84,15,8.4,204
Deadly Arts,Nintendo 64,3.2,1998,10,19,13746,Fighting,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04,,,,
Gex 64: Enter the Gecko,Nintendo 64,5.7,1998,9,10,6692,Action,GT Interactive,0.2,0.05,0.0,0.0,0.25,,,,
Rosco McQueen: Firefighter Extreme,PlayStation,4.5,1998,11,2,10863,Action,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.09,,,,
Cool Boarders 3,PlayStation,6.0,1998,10,30,691,Sports,989 Studios,1.65,0.46,0.1,0.1,2.31,,,,
Bushido Blade 2,PlayStation,7.0,1998,10,28,2994,Fighting,SquareSoft,0.25,0.17,0.22,0.04,0.68,,,,
F-Zero X,Nintendo 64,9.1,1998,10,27,1862,Racing,Nintendo,0.45,0.33,0.29,0.03,1.1,,,,
Armored Core: Project Phantasma,PlayStation,7.8,1998,10,19,6256,Simulation,From Software,0.06,0.04,0.15,0.02,0.28,,,,
Duke Nukem: Time to Kill,PlayStation,8.0,1998,10,15,1406,Shooter,Take-Two Interactive,0.77,0.54,0.0,0.07,1.38,,,,
Iggy's Reckin' Balls,Nintendo 64,6.9,1998,9,10,11483,Racing,Acclaim Entertainment,0.06,0.02,0.0,0.0,0.08,,,,
Spyro the Dragon,PlayStation,9.0,1998,9,9,206,Platform,Sony Computer Entertainment,3.36,1.36,0.07,0.21,5.0,,,,
Command & Conquer: Red Alert Retaliation,PlayStation,7.0,1998,9,8,2909,Strategy,Virgin Interactive,0.39,0.27,0.0,0.05,0.7,,,,
Heart of Darkness,PlayStation,7.8,1998,9,8,5697,Platform,Ocean,0.18,0.12,0.0,0.02,0.32,,,,
Space Station Silicon Valley,Nintendo 64,9.5,1998,10,23,8865,Adventure,Take-Two Interactive,0.12,0.03,0.0,0.0,0.15,,,,
Cardinal Syn,PlayStation,5.5,1998,10,23,8902,Fighting,Sony Computer Entertainment,0.08,0.06,0.0,0.01,0.15,,,,
Ninja: Shadow of Darkness,PlayStation,6.5,1998,10,12,5019,Action,Eidos Interactive,0.21,0.14,0.0,0.02,0.38,,,,
Caesar III,PC,8.7,1998,10,8,14038,Strategy,Vivendi Games,0.0,0.03,0.0,0.01,0.04,,,8.7,50
Cruis'n World,Nintendo 64,6.5,1998,10,8,3176,Racing,Nintendo,0.59,0.04,0.0,0.01,0.64,,,,
Running Wild,PlayStation,6.1,1998,10,8,10984,Racing,989 Studios,0.05,0.03,0.0,0.01,0.09,,,,
Test Drive 5,PlayStation,7.5,1998,10,8,1522,Racing,Accolade,1.05,0.2,0.0,0.05,1.3,,,,
Bottom of the 9th '99,PlayStation,5.0,1998,9,2,12879,Sports,Konami Digital Entertainment,0.03,0.02,0.0,0.0,0.05,,,,
Body Harvest,Nintendo 64,8.4,1998,10,22,7623,Shooter,Gremlin Interactive Ltd,0.16,0.04,0.0,0.0,0.2,,,,
MediEvil,PlayStation,7.8,1998,10,22,2503,Platform,Sony Computer Entertainment,0.46,0.31,0.0,0.05,0.83,,,,
Rogue Trip: Vacation 2012,PlayStation,7.9,1998,10,7,5049,Racing,GT Interactive,0.21,0.14,0.0,0.02,0.38,,,,
Bomberman World,PlayStation,7.8,1998,10,7,5453,Puzzle,Sony Computer Entertainment,0.06,0.04,0.22,0.02,0.33,,,,
Brunswick Circuit Pro Bowling,PlayStation,9.0,1998,10,2,8153,Sports,THQ,0.1,0.07,0.0,0.01,0.18,,,,
The Fifth Element,PlayStation,5.0,1998,10,1,9019,Action,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14,,,,
Wild 9,PlayStation,8.5,1998,10,1,6915,Action,Interplay,0.13,0.09,0.0,0.02,0.24,,,,
NASCAR 99,PlayStation,7.1,1998,9,30,1237,Racing,Electronic Arts,1.45,0.04,0.0,0.04,1.52,,,,
NFL GameDay 99,PlayStation,9.3,1998,8,28,1224,Sports,989 Studios,1.44,0.05,0.0,0.04,1.53,,,,
Devil Dice,PlayStation,9.0,1998,9,29,1574,Puzzle,THQ,0.05,0.03,1.1,0.08,1.26,,,,
Turbo Prop Racing,PlayStation,8.0,1998,8,24,8968,Racing,Sony Computer Entertainment,0.08,0.06,0.0,0.01,0.15,,,,
Tomba!,PlayStation,8.7,1998,8,24,6469,Platform,Sony Computer Entertainment,0.15,0.1,0.0,0.02,0.26,,,,
Elemental Gearbolt,PlayStation,8.3,1998,8,24,12798,Shooter,Sony Computer Entertainment,0.03,0.02,0.0,0.0,0.06,76,11,tbd,
Azure Dreams,PlayStation,7.0,1998,8,24,9378,Role-Playing,Konami Digital Entertainment,0.07,0.05,0.0,0.01,0.13,,,,
Spice World,PlayStation,2.0,1998,8,24,3023,Action,Sony Computer Entertainment,0.37,0.25,0.0,0.04,0.67,,,,
Gex: Enter the Gecko,PlayStation,8.0,1998,8,23,3476,Platform,BMG Interactive Entertainment,0.32,0.22,0.0,0.04,0.58,,,,
Need for Speed III: Hot Pursuit,PlayStation,8.0,1998,8,23,443,Racing,Electronic Arts,2.14,0.86,0.0,0.13,3.12,88,13,,
Moto Racer 2,PlayStation,8.7,1998,9,18,2950,Racing,Electronic Arts,0.39,0.26,0.0,0.05,0.69,,,,
Tenchu: Stealth Assassins,PlayStation,9.0,1998,9,18,853,Action,Activision,0.95,0.64,0.27,0.13,1.99,87,14,8.8,45
G Darius,PlayStation,8.0,1998,9,17,11844,Shooter,THQ,0.04,0.03,0.0,0.0,0.07,,,,
Bomberman Hero,Nintendo 64,6.0,1998,9,16,4188,Platform,Nintendo,0.27,0.06,0.08,0.05,0.47,,,,
Tekken 3,PlayStation,9.3,1998,8,23,106,Fighting,Sony Computer Entertainment,3.27,2.22,1.4,0.29,7.16,96,15,9.1,367
Asteroids,PlayStation,6.0,1998,11,13,1781,Shooter,Success,0.64,0.43,0.0,0.07,1.15,,,,
Rush 2: Extreme Racing USA,Nintendo 64,8.9,1998,11,11,4623,Racing,Midway Games,0.35,0.06,0.0,0.0,0.42,,,,
Small Soldiers,PlayStation,7.2,1998,11,11,3307,Platform,Electronic Arts,0.34,0.23,0.0,0.04,0.61,,,,
Brave Fencer Musashi,PlayStation,8.5,1998,11,11,1787,Role-Playing,SquareSoft,0.25,0.17,0.65,0.07,1.14,81,12,8.5,17
Guilty Gear,PlayStation,8.0,1998,11,11,9305,Fighting,Virgin Interactive,0.03,0.02,0.07,0.01,0.14,,,,
Dual Heroes,Nintendo 64,2.8,1998,11,9,13116,Fighting,Hudson Soft,0.04,0.01,0.0,0.0,0.05,,,,
Glover,Nintendo 64,8.3,1998,11,9,2285,Platform,Hasbro Interactive,0.72,0.17,0.0,0.01,0.91,,,,
Colony Wars: Vengeance,PlayStation,9.5,1998,11,5,7038,Simulation,Psygnosis,0.13,0.09,0.0,0.02,0.23,,,,
International Superstar Soccer '98,Nintendo 64,9.1,1998,11,4,3469,Sports,Konami Digital Entertainment,0.06,0.3,0.19,0.03,0.58,,,,
WipEout 64,Nintendo 64,9.1,1998,11,3,4533,Racing,Midway Games,0.28,0.14,0.0,0.01,0.43,,,,
Lucky Luke,PlayStation,4.0,1998,11,3,6880,Platform,Ocean,0.13,0.09,0.0,0.02,0.24,,,,
Turok 2: Seeds of Evil,Nintendo 64,9.0,1998,12,11,929,Platform,Acclaim Entertainment,1.37,0.41,0.04,0.04,1.86,,,,
Tomb Raider III: Adventures of Lara Croft,PC,7.7,1998,12,10,3279,Action,Eidos Interactive,0.59,0.03,0.0,0.0,0.62,,,8.2,29
Kensei: Sacred Fist,PlayStation,5.5,1998,12,10,15030,Fighting,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.02,,,,
Star Wars: Rogue Squadron,Nintendo 64,8.8,1998,12,9,755,Simulation,Nintendo,1.6,0.46,0.08,0.03,2.17,,,,
Roll Away,PlayStation,8.9,1998,12,9,11836,Puzzle,Sony Computer Entertainment,0.04,0.03,0.0,0.0,0.07,,,,
Streak: Hoverboard Racing,PlayStation,4.5,1998,12,8,8775,Racing,GT Interactive,0.09,0.06,0.0,0.01,0.15,,,,
Milo's Astro Lanes,Nintendo 64,6.1,1998,12,4,10643,Sports,Interplay,0.08,0.02,0.0,0.0,0.1,,,,
S.C.A.R.S,Nintendo 64,7.9,1998,12,4,12511,Racing,Ubisoft,0.05,0.01,0.0,0.0,0.06,,,,
Knockout Kings,PlayStation,7.3,1998,12,3,1232,Fighting,Electronic Arts,1.07,0.39,0.0,0.06,1.52,,,,
Top Gear Overdrive,Nintendo 64,8.0,1998,12,1,6026,Racing,Kemco,0.23,0.06,0.0,0.0,0.29,,,,
